name,x,y,carrier,geometry
PCI-PMI 1,6.870826808932267,53.407574111183585,AC,"POLYGON ((6.874101307585125 53.362691793428425, 6.866730559093884 53.36271799799239, 6.859399138168668 53.363175746317665, 6.852177433139116 53.364060642675845, 6.84513478849066 53.365364189946455, 6.838338844869612 53.367073870495844, 6.831854894711837 53.36917326534203, 6.825745259431566 53.37164221051114, 6.820068693939338 53.374456989147056, 6.814879824043296 53.37759055760219, 6.810228622026577 53.3810128034225, 6.8061599253865825 53.384690832834096, 6.802713003368795 53.388589285059794, 6.799921175530669 53.39267067053361, 6.797811486131501 53.396895729844054, 6.7964044376622805 53.40122381003174, 6.795713786310933 53.405613254685036, 6.7957464016024 53.41002180413308, 6.79650219186665 53.41440700191937, 6.797974096573416 53.4187266036614, 6.800148145935995 53.42293898436193, 6.803003587533296 53.42700354022965, 6.80651307903679 53.43088108110404, 6.810642945462184 53.43453420965355, 6.8153534987046065 53.43792768362523, 6.820599416466095 53.44102875757892, 6.8263301770556355 53.44380750072308, 6.832490545941309 53.44623708769726, 6.839021109370847 53.44829405940223, 6.8458588498583115 53.44995855127, 6.852937757868468 53.45121448668452, 6.86018947362328 53.45204973360815, 6.86754395261451 53.45245622283577, 6.874930148135336 53.4524300266833, 6.882276703949549 53.45197139731397, 6.889512650099956 53.45108476431431, 6.8965680948211165 53.44977869154317, 6.903374905566167 53.4480657936884, 6.909867372281811 53.44596261337164, 6.9159828462682365 53.443489460040645, 6.921662348238462 53.44067021226941, 6.926851139539444 53.43753208545179, 6.931499250910861 53.434105367217164, 6.935561963629357 53.43042312321175, 6.939000238409922 53.42652087617676, 6.941781088004484 53.42243626151019, 6.943877890041493 53.4182086627191, 6.945270637283048 53.41387883035327, 6.945946123127645 53.409488488159134, 6.945898060849966 53.40507993029943, 6.945127135736588 53.40069561355409, 6.943640989939264 53.396377748447584, 6.941454140520121 53.392167893239616, 6.938587831798304 53.388106554668894, 6.935069823719885 53.38423279925735, 6.930934118557323 53.38058387886385, 6.926220628796646 53.37719487402444, 6.920974789586858 53.37409835843334, 6.915247119602742 53.37132408770669, 6.90909273460826 53.368898715332335, 6.902570818399821 53.36684553844445, 6.8957440561564045 53.365184275777786, 6.888678035525487 53.36393087985164, 6.8814406210293475 53.36309738511217, 6.874101307585125 53.362691793428425))"
PCI-PMI 2,6.767799468400491,54.29210302953214,AC,"POLYGON ((6.776320421495239 54.24383836986642, 6.768794379997258 54.24385803371999, 6.761307190822874 54.24430925557031, 6.753930731018455 54.245187702648856, 6.746735824545151 54.24648494039799, 6.739791568452376 54.24818851273038, 6.727089458353751 54.251387166244974, 6.720461404915653 54.25348002777973, 6.7142143209021885 54.25594279738568, 6.708408279751361 54.2587518192237, 6.703099151128792 54.26188010678441, 6.69833806464491 54.26529760025725, 6.694170917482104 54.26897145344264, 6.690637930670125 54.27286634754051, 6.687773258346022 54.276944828893285, 6.68560465388892 54.28116766752061, 6.6841531963316285 54.285494233076705, 6.683433079923631 54.28988288468107, 6.6834514691552265 54.294291370925635, 6.684208420955329 54.298677236243435, 6.685696875149797 54.302998229749996, 6.687902713617622 54.307212712618245, 6.690804887915749 54.31128006004876, 6.693427130934717 54.31485170001406, 6.696998397177486 54.3187326205431, 6.7012039991153545 54.322389742257364, 6.706003524497624 54.32578778288645, 6.71135079725951 54.328893951294496, 6.717194320423484 54.33167826582258, 6.7234777720105665 54.334113845630256, 6.7301405491891275 54.33617717213075, 6.737118355355582 54.337848317902555, 6.744343824361261 54.33911114077898, 6.751747175680878 54.339953441163, 6.759256893965947 54.34036708097966, 6.766800426147308 54.34034806306424, 6.774304889049058 54.33989657018126, 6.781697780354467 54.3390169632795, 6.788907685725677 54.33771773899858, 6.795864974922735 54.33601144685508, 6.808587781024716 54.33280578401642, 6.815224119012765 54.33070821709137, 6.8214765359830905 54.328240351796346, 6.827284728745874 54.32542601735177, 6.832592716371294 54.32229238355323, 6.837349381022969 54.31886969655918, 6.841508960186878 54.315190985002744, 6.8450314855598435 54.31129173935626, 6.847883164444262 54.30720956773658, 6.850036700114091 54.30298383155754, 6.851471548265361 54.29865526462164, 6.852174107331168 54.294265579389496, 6.852137841120655 54.28985706427388, 6.851363332923356 54.285472175874254, 6.849858270898679 54.281153130097515, 6.847637365236666 54.276941496101585, 6.844722198225125 54.27287779695302, 6.842089542106789 54.26930934031, 6.83850889348446 54.26543259011531, 6.8342968806048 54.2617801282261, 6.829494155857815 54.25838706772981, 6.824147016670301 54.255286019678735, 6.818306957955551 54.25250678155902, 6.812030176251403 54.25007605290497, 6.805377030317608 54.248017180699364, 6.798411463316397 54.24634993691353, 6.791200392007362 54.2450903302403, 6.783813068646954 54.244250453749736, 6.776320421495239 54.24383836986642))"
PCI-PMI 3,15.036894522211945,54.937782209054,AC,"POLYGON ((15.190962585009387 54.79605585556231, 15.183390216361273 54.796587758294926, 15.175945317710985 54.79754550803231, 15.168699370459645 54.79891991160186, 15.161721964524348 54.80069777459637, 15.155080135525992 54.80286202684131, 15.148837725360252 54.8053918848151, 15.14305477207405 54.80826304953045, 14.808505643896183 55.003571690377726, 14.80318731543204 55.00674274107126, 14.79843526328118 55.010198426856974, 14.79429531059275 55.013905534355274, 14.790807430759482 55.0178284242276, 14.78800535851715 55.02192937201666, 14.785916259544024 55.02616892933356, 14.784560461950397 55.030506301996944, 14.783951252506451 55.034899741549054, 14.78409473987553 55.03930694643287, 14.784989786507056 55.04368546899868, 14.786628010200486 55.0479931244379, 14.788993855686568 55.05218839770115, 14.792064735888882 55.05623084445502, 14.795811241835958 55.0600814821758, 14.800197419497136 55.063703167550806, 14.805181111125284 55.06706095647735, 14.81071435801103 55.07012244310532, 14.816743860897851 55.07285807456017, 14.823211493682546 55.075241438215095, 14.830054865441076 55.07724951864123, 14.837207925282062 55.07886292166292, 14.844601604050165 55.08006606326663, 14.852164486483478 55.080847321461164, 14.859823507082007 55.08119914955797, 14.867504662671896 55.081118149728646, 14.875133734458107 55.08060510609538, 14.882637012248518 55.07966497702386, 14.889942013508326 55.07830684669634, 14.896978189963459 55.076543836459564, 14.903677614616566 55.074392976844834, 14.90997564226556 55.07187504155718, 14.915811536918417 55.06901434510787, 15.260656163998853 54.88008346651223, 15.265923075848644 54.87689338572697, 15.270620707341362 54.87342038825392, 15.274703879220228 54.86969798729244, 15.27813337436725 54.865762093090986, 15.28087631137187 54.86165066474773, 15.282906455529346 54.85740334255934, 15.284204464495224 54.8530610645378, 15.284758066501555 54.848665670855375, 15.28456216973118 54.84425950007605, 15.283618902136531 54.83988498109259, 15.28193758167427 54.835584224711624, 15.279534617598848 54.83139861881092, 15.276433344108622 54.82736843093983, 15.272663788264587 54.82353242214455, 15.268262374697104 54.81992747567337, 15.263271570175938 54.81658824406232, 15.253002728140558 54.80992270342708, 15.247472330452675 54.80688081356057, 15.241453896545536 54.804165911160695, 15.235005326242897 54.80180407612711, 15.228188617557995 54.79981799292789, 15.221069273667396 54.798226734482604, 15.213715677662389 54.79704558055254, 15.206198440885455 54.79628587230715, 15.19858973086386 54.795954904402656, 15.190962585009387 54.79605585556231))"
PCI-PMI 4,9.252026940129788,55.52629772978871,AC,"POLYGON ((9.252158794876728 55.47776133810214, 9.244408502713991 55.47793173525913, 9.236724514792408 55.47853273725515, 9.229180590504136 55.47955857473946, 9.221849158070842 55.48099939972227, 9.214800625593737 55.482841379216474, 9.20847733421426 55.4847079914266, 9.201778752020484 55.48693310469256, 9.19549513016901 55.48952033527419, 9.18968690462303 55.49244483304663, 9.184409980954475 55.49567850284741, 9.179715197149793 55.49919027238982, 9.175647833339333 55.50294638883255, 9.172247173195371 55.50691074125025, 9.169546121316671 55.51104520599928, 9.16757088044568 55.51531001174479, 9.166340691850408 55.51966412071515, 9.16586764164721 55.52406562258088, 9.16615653524943 55.52847213721595, 9.16720484150105 55.5328412224973, 9.169002707401058 55.53713078322773, 9.171533043648253 55.541299477239605, 9.174771680543087 55.54530711474028, 9.178687593080452 55.54911504700959, 9.183243193364111 55.55268654064103, 9.188394687774334 55.55598713364687, 9.19409249563826 55.558984969906, 9.20028172549293 55.561651108635594, 9.21312845740656 55.56689360814316, 9.219751048558884 55.56920163799496, 9.22674143791408 55.57112989193311, 9.234032148688735 55.5726597444469, 9.241552775941237 55.573776416341275, 9.249230671985325 55.57446911883918, 9.256991654508115 55.57473115881977, 9.264760730244527 55.57456000412731, 9.27246282688007 55.5739573082875, 9.280023525757693 55.57292889438252, 9.287369787955603 55.571484698245314, 9.294430666379498 55.56963867155061, 9.301137996674859 55.56740864578184, 9.30742706000956 55.56481615845009, 9.31323721109971 55.56188624331741, 9.318512465248192 55.55864718673685, 9.323202038628736 55.5551302525544, 9.32726083657076 55.55136937832726, 9.330649885176271 55.54740084588768, 9.333336702217428 55.5432629295233, 9.335295603917443 55.53899552525814, 9.336507944895562 55.53463976488269, 9.336962289253284 55.53023761851831, 9.336654511481926 55.525831489593514, 9.335587826576209 55.521463806163354, 9.333772749434074 55.517176612519336, 9.331226984303315 55.51301116501389, 9.327975245695697 55.509007535962894, 9.321453360639174 55.50190476764398, 9.317528442910934 55.49810126337001, 9.312967039913193 55.494534615677146, 9.307813158085489 55.491239106892564, 9.302116461718144 55.48824640517319, 9.295931793553827 55.48558526218582, 9.289318647398435 55.48328123888399, 9.282340597788377 55.48135646192046, 9.275064692104747 55.47982941294286, 9.267560810820369 55.47871475271067, 9.259901001812986 55.47802318164692, 9.252158794876728 55.47776133810214))"
PCI-PMI 5,4.087465875397886,55.796496767730524,AC,"POLYGON ((4.0941770315329435 55.7517372466264, 4.0863679930169985 55.75159140557616, 4.078569492828371 55.751877547762405, 4.070856381411357 55.75259292475031, 4.063302697496792 55.7537306678847, 4.055980964360545 55.755279853643295, 4.04896149991828 55.75722560755215, 4.04231174697515 55.75954924571249, 4.036095629795833 55.762228452640564, 4.030372942958837 55.7652374937876, 4.025198778208018 55.76854746078556, 4.020622994715947 55.77212654715424, 4.016689737826861 55.77594035191784, 4.013437010952654 55.77995220831138, 4.010896304855388 55.78412353450883, 4.0090922880642745 55.78841420308935, 4.0080425616478985 55.792782925761664, 4.007757480994416 55.79718764971155, 4.0082400466485515 55.80158596180159, 4.009485865617911 55.8059354967645, 4.011483183897193 55.81019434546822, 4.014212990273659 55.814321459312765, 4.017649190776643 55.81827704683366, 4.021758852425529 55.822022958644176, 4.026502514222086 55.825523056943524, 4.031834562632659 55.82874356595036, 4.037703668122547 55.83165339979577, 4.044053278647563 55.83422446461592, 4.050822165385126 55.83643193183066, 4.057945015409005 55.83825447987137, 4.065353065485365 55.83967450192805, 4.072974770702108 55.84067827762275, 4.080736501245276 55.84125610687278, 4.088563260312024 55.84140240458878, 4.096379415904583 55.84111575524493, 4.10410943908822 55.84039892676618, 4.111678641219775 55.83925884358803, 4.119013902665302 55.83770651915978, 4.126044385623285 55.83575694857319, 4.132702223853961 55.83342896240041, 4.13892318238149 55.83074504321762, 4.144647280579841 55.827731106662824, 4.149819372470556 55.824416249232115, 4.154389678543071 55.820832465342185, 4.158314263949936 55.81701433649154, 4.1615554585211525 55.812998695616876, 4.164082214675107 55.808824269979176, 4.1658703999703235 55.80453130610849, 4.166903021731814 55.800161180502144, 4.1671703818909425 55.79575599988826, 4.166670160888443 55.79135819495336, 4.165407430198676 55.78701011147528, 4.163394593732234 55.78275360280659, 4.160651259055403 55.77862962762147, 4.1572040400233385 55.77467785676824, 4.153086293053294 55.77093629296166, 4.148337789859777 55.76744090691175, 4.143004330031407 55.764225293310915, 4.137137297346067 55.761320349900586, 4.1307931641943885 55.75875398260779, 4.124032948909215 55.75655083948888, 4.11692163117941 55.75473207593956, 4.109527531059733 55.7533151533332, 4.101921657372491 55.752313672937085, 4.0941770315329435 55.7517372466264))"
PCI-PMI 6,9.459178215736213,56.57547434509714,AC,"POLYGON ((9.484610981699497 56.47111838012318, 9.476663111544124 56.471302912246756, 9.468785747106159 56.471917982211025, 9.461054495546085 56.47295768629796, 9.45354357603317 56.47441204446298, 9.446325114049202 56.476267095190984, 9.439468454780446 56.47850502824165, 9.433039501904751 56.48110435407045, 9.427100087888435 56.48404010837395, 9.421707381665433 56.48728408988119, 9.416913339280883 56.49080512920193, 9.412764202740524 56.494569386246205, 9.409300051919898 56.49854067345797, 9.406554413950932 56.50268080185056, 9.347260277419513 56.62449279748364, 9.345246767350638 56.62876112353305, 9.344000200757119 56.63311774072558, 9.343532838709013 56.63752071499268, 9.34384944956918 56.64192765194101, 9.344947252802829 56.64629610479197, 9.34681593542821 56.65058398337242, 9.349437741347383 56.65474996020924, 9.352787633082285 56.65875386979177, 9.356833524716643 56.66255709710639, 9.361536584118486 56.666122951638734, 9.366851601796629 56.66941702315774, 9.372727423039851 56.672407515763695, 9.379107439305287 56.67506555688004, 9.38593013417553 56.67736547810501, 9.393129678598731 56.6792850651121, 9.400636569572853 56.68080577408666, 9.4083783059424 56.681912912518484, 9.416280094550764 56.682595782522505, 9.424265579641128 56.682847785237655, 9.432257588128675 56.68266648524447, 9.440178883182053 56.68205363434734, 9.44795291845454 56.681015154480775, 9.455504585297794 56.679561079910954, 9.462760945373036 56.677705459320904, 9.469651941245091 56.67546621877051, 9.476111077800097 56.67286498692066, 9.482076067665126 56.669926884285, 9.487489434220327 56.666680278636676, 9.49229906627671 56.66315650902723, 9.496458719035667 56.65938958118373, 9.49992845654354 56.65541583732592, 9.502675031495288 56.65127360368501, 9.575448529197663 56.5320337497073, 9.577431364507074 56.527761948723956, 9.57864801440545 56.5234031952669, 9.57908701697308 56.51899948844923, 9.578744410203479 56.51459324643918, 9.577623759936817 56.510226897649545, 9.575736115289049 56.50594247237292, 9.573099892398552 56.50178119878483, 9.569740687986286 56.49778310717668, 9.565691024872317 56.49398664617798, 9.560990032201634 56.490428314598, 9.555683063708289 56.48714231235028, 9.549821257878238 56.484160213727826, 9.543461044360615 56.48151066607664, 9.536663601420392 56.47921911666064, 9.529494269620175 56.47730757024638, 9.522021927266605 56.47579437963978, 9.508115856075346 56.47314499997501, 9.5004131866621 56.47204386529757, 9.492553080754634 56.471366157130745, 9.484610981699497 56.47111838012318))"
PCI-PMI 7,19.67015392256363,57.62720071435588,AC,"POLYGON ((19.660943933724578 57.578019175867446, 19.652886767235422 57.57882682655661, 19.645019266692803 57.58005454248529, 19.63741696220042 57.58169054312027, 19.630152865244426 57.58371912712419, 19.62329677333002 57.58612082149246, 19.61691460392596 57.58887256666406, 19.611067763896695 57.59194793591461, 19.60581256033062 57.59531738702207, 19.601199658351334 57.59894854388889, 19.594607778526633 57.604562834352535, 19.590680488751474 57.60842061758717, 19.587478079382457 57.61246814882434, 19.585031593066944 57.61666650044019, 19.583364828434643 57.62097528075738, 19.58249410181005 57.62535302146713, 19.582428079941536 57.62975757592223, 19.583167685745135 57.63414652450865, 19.584706078384244 57.63847758321078, 19.587028708300966 57.642709011437226, 19.590113447087077 57.64680001515387, 19.59393079134016 57.650711141402425, 19.598444138900586 57.654404660338464, 19.60361013511609 57.65784493103187, 19.609379086043273 57.66099874741349, 19.615695434777102 57.66383566093061, 19.62249829641119 57.666328276694614, 19.6320106132183 57.66955044429896, 19.639235575832338 57.67167416072791, 19.646811627121142 57.67340896022591, 19.654665602433266 57.67473808330792, 19.662721624519705 57.675648689034304, 19.670901843495702 57.67613198025077, 19.679127196840234 57.67618328937269, 19.687318181716297 57.67580212384785, 19.695395631750866 57.67499217083919, 19.703281490362077 57.67376126108429, 19.710899572762482 57.67212129230632, 19.718176308901473 57.6700881129564, 19.7250414598343 57.667681367474856, 19.731428800314937 57.6649243046422, 19.73727676080263 57.66184355096143, 19.742529022537582 57.65846885135894, 19.747135059875255 57.6548327798128, 19.751050624661012 57.65097042280813, 19.754238168069147 57.64691903877583, 19.756667196013343 57.64271769689968, 19.758314554947745 57.63840689885832, 19.75916464561358 57.6340281872238, 19.759209563030048 57.62962374434601, 19.75844916177798 57.62523598562474, 19.755508850883505 57.616401124791274, 19.75395155159452 57.612072258988235, 19.751611985538474 57.60784395669785, 19.748512922105963 57.603756895444214, 19.74468440928505 57.599850381344545, 19.74016347655289 57.59616197266773, 19.734993772207634 57.59272712057282, 19.72922513886095 57.58957883039245, 19.722913131335485 57.58674734661814, 19.71611848168642 57.58425986451536, 19.70890651649472 57.58214027103216, 19.701346531958304 57.580408917391765, 19.693511132636225 57.579082425457315, 19.68547553997992 57.578173529643756, 19.67731687701449 57.577690955824636, 19.669113435711584 57.57763933834021, 19.660943933724578 57.578019175867446))"
